Gene	hep_dn	pberghei_dn	povale_dn	PBANKA_transcript	PocGH01_transcript
HEP_00136200	0.09199	0.10031	0.07549	PBANKA_1240700.1	PocGH01_10015700.1
HEP_00448300	0.09194	0.05747	0.05036	PBANKA_1137200.1	PocGH01_11019500.1
HEP_00034000	0.09187	0.09007	0.03914	PBANKA_1301600.1	PocGH01_12077300.1
HEP_00297600	0.09177	0.01612	0.02944	PBANKA_1105400.1	PocGH01_10035700.1
HEP_00220700	0.09174	0.06372	0.07693	PBANKA_0108600.1	PocGH01_11046600.1
HEP_00006900	0.09163	0.17806	0.08794	PBANKA_0600800.1	PocGH01_13012000.1
HEP_00115600	0.0916	0.10064	0.09585	PBANKA_0304300.1	PocGH01_04023200.1
HEP_00143200	0.09153	0.14655	0.0691	PBANKA_0815200.1	PocGH01_07021600.1
HEP_00274000	0.09152	0.07922	0.0456	PBANKA_0310900.1	PocGH01_04016100.1
HEP_00280000	0.09152	0.0129	0.01132	PBANKA_0939500.1	PocGH01_09014100.1
HEP_00147500	0.0915	0.06043	0.048	PBANKA_0617700.1	PocGH01_03024000.1
HEP_00047500	0.09141	0.08457	0.05045	PBANKA_1219300.1	PocGH01_01016700.1
HEP_00028600	0.09134	0.11831	0.03597	PBANKA_0516200.1	PocGH01_06025500.1
HEP_00311600	0.09111	0.07518	0.10327	PBANKA_1431800.1	PocGH01_14042200.1
HEP_00303000	0.09108	0.0737	0.0581	PBANKA_0614100.1	PocGH01_03020300.1
HEP_00279700	0.09102	0.04573	0.08487	PBANKA_0102000.1	PocGH01_11053400.1
HEP_00269100	0.09083	0.10249	0.05182	PBANKA_1039300.1	PocGH01_13056900.1
HEP_00116200	0.0908	0.06646	0.05244	PBANKA_1039700.1	PocGH01_13057400.1
HEP_00373800	0.09079	0.04879	0.04091	PBANKA_1115400.1	PocGH01_10025700.1
HEP_00458700	0.09077	0.07145	0.02757	PBANKA_0943300.1	PocGH01_09010400.1
HEP_00179500	0.09075	0.1253	0.12627	PBANKA_1127600.1	PocGH01_11028300.1
HEP_00494800	0.09071	0.10574	0.12113	PBANKA_1014200.1	PocGH01_13029700.1
HEP_00226500	0.09066	0.03627	0.03603	PBANKA_0302200.1	PocGH01_04025400.1
HEP_00358400	0.09059	0.06228	0.03308	PBANKA_0201900.1	PocGH01_02010500.1
HEP_00498900	0.09052	0.1855	0.12837	PBANKA_1318000.1	PocGH01_12060600.1
HEP_00038600	0.09047	0.05617	0.10441	PBANKA_1242600.1	PocGH01_10013600.1
HEP_00191900	0.09046	0.08937	0.04011	PBANKA_1029700.1	PocGH01_13046900.1
HEP_00261000	0.09046	0.05461	0.05501	PBANKA_0502200.1	PocGH01_06011000.1
HEP_00329400	0.09042	0.04151	0.0214	PBANKA_1360300.1	PocGH01_12015600.1
HEP_00517600	0.09034	0.0682	0.08035	PBANKA_1332800.1	PocGH01_12045200.1
HEP_00257000	0.09033	0.04745	0.04672	PBANKA_1012800.1	PocGH01_13028200.1
HEP_00424900	0.09032	0.05847	0.06081	PBANKA_1116300.1	PocGH01_11040100.1
HEP_00268400	0.09031	0.13948	0.03822	PBANKA_1028800.1	PocGH01_13045900.1
HEP_00360200	0.0902	0.07966	0.06374	PBANKA_1341200.1	PocGH01_12036400.1
HEP_00256000	0.09008	0.07593	0.04068	PBANKA_1320900.1	PocGH01_12057600.1
HEP_00187600	0.08996	0.08188	0.03929	PBANKA_1350300.1	PocGH01_12026700.1
HEP_00344200	0.08991	0.0485	0.03408	PBANKA_1125100.1	PocGH01_11031000.1
HEP_00068900	0.0899	0.09432	0.1007	PBANKA_0609300.1	PocGH01_13020900.1
HEP_00530700	0.08956	0.06999	0.07246	PBANKA_1313500.1	PocGH01_12065100.1
HEP_00397600	0.08939	0.03768	0.03513	PBANKA_0104000.1	PocGH01_11051400.1
HEP_00391100	0.08931	0.0332	0.04655	PBANKA_1347100.1	PocGH01_12030800.1
HEP_00265600	0.0892	0.03567	0.03167	PBANKA_1012200.1	PocGH01_13027600.1
HEP_00127100	0.08917	0.04754	0.02543	PBANKA_1237300.1	PocGH01_10019100.1
HEP_00300500	0.08917	0.10661	0.07271	PBANKA_1463500.1	PocGH01_14075100.1
HEP_00380100	0.08914	0.05873	0.08718	PBANKA_0826200.1	PocGH01_07032800.1
HEP_00109100	0.08905	0.033	0.03281	PBANKA_1237900.1	PocGH01_10018600.1
HEP_00039100	0.089	0.11071	0.12053	PBANKA_1357500.1	PocGH01_12018500.1
HEP_00477800	0.08898	0.0602	0.03371	PBANKA_0934300.1	PocGH01_09019600.1
HEP_00058400	0.08893	0.03269	0.03829	PBANKA_1329500.1	PocGH01_12048700.1
HEP_00449300	0.08886	0.03401	0.03693	PBANKA_1104200.1	PocGH01_10036900.1
HEP_00223600	0.08884	0.05343	0.04706	PBANKA_0802600.1	PocGH01_01012700.1
HEP_00278500	0.08884	0.08933	0.06652	PBANKA_1452000.1	PocGH01_14063000.1
HEP_00390600	0.08876	0.04718	0.06549	PBANKA_1206400.1	PocGH01_08016100.1
HEP_00195000	0.08866	0.04312	0.04031	PBANKA_0819000.1	PocGH01_07025400.1
HEP_00481300	0.08856	0.06556	0.03049	PBANKA_1029800.1	PocGH01_13047000.1
HEP_00232500	0.08851	0.05111	0.04581	PBANKA_1413900.1	PocGH01_14023500.1
HEP_00039300	0.08846	0.08201	0.04646	PBANKA_1446300.1	PocGH01_14057300.1
HEP_00439100	0.08845	0.08051	0.06725	PBANKA_0819800.1	PocGH01_07026300.1
HEP_00199900	0.08816	0.03426	0.01823	PBANKA_1007800.1	PocGH01_03017800.1
HEP_00359900	0.08816	0.11066	0.11462	PBANKA_1341500.1	PocGH01_12036100.1
HEP_00181600	0.08811	0.1321	0.10373	PBANKA_1007500.1	PocGH01_03017300.1
HEP_00294000	0.08806	0.07203	0.04618	PBANKA_0516400.1	PocGH01_06025700.1
HEP_00150500	0.08803	0.13113	0.11309	PBANKA_0943500.1	PocGH01_09010200.1
HEP_00408200	0.08803	0.06252	0.03329	PBANKA_0410400.1	PocGH01_08036000.1
HEP_00071500	0.08801	0.08291	0.08349	PBANKA_0613400.1	PocGH01_03019600.1
HEP_00098300	0.08801	0.07575	0.06124	PBANKA_0214000.1	PocGH01_02022800.1
HEP_00414600	0.08801	0.08716	0.0408	PBANKA_1133000.1	PocGH01_00015900.1
HEP_00312100	0.08799	0.01868	0.05317	PBANKA_1226500.1	PocGH01_01024100.1
HEP_00080100	0.08741	0.03992	0.03288	PBANKA_1402100.1	PocGH01_14011600.1
HEP_00255400	0.08735	0.06857	0.06025	PBANKA_0905700.1	PocGH01_09049400.1
HEP_00485200	0.08734	0.03843	0.05296	PBANKA_1106700.1	PocGH01_10034400.1
HEP_00024200	0.0873	0.01105	0.01716	PBANKA_1307200.1	PocGH01_12071500.1
HEP_00072100	0.08727	0.07364	0.0441	PBANKA_0315100.1	PocGH01_04011800.1
HEP_00246400	0.08727	0.09592	0.06065	PBANKA_1360900.1	PocGH01_12015100.1
HEP_00414400	0.08727	0.07623	0.0542	PBANKA_1029200.1	PocGH01_13046300.1
HEP_00293700	0.08714	0.08238	0.11144	PBANKA_1223700.1	PocGH01_01021200.1
HEP_00044300	0.08711	0.11866	0.10093	PBANKA_1450500.1	PocGH01_14061500.1
HEP_00019300	0.0871	0.12276	0.07806	PBANKA_0926100.1	PocGH01_09028400.1
HEP_00263100	0.08706	0.0601	0.04867	PBANKA_1031700.1	PocGH01_13049000.1
HEP_00405100	0.08701	0.1493	0.10654	PBANKA_0808300.1	PocGH01_08031600.1
HEP_00254400	0.08694	0.0231	0.01623	PBANKA_1356700.1	PocGH01_12019400.1
HEP_00221400	0.08692	0.09922	0.08539	PBANKA_0942900.1	PocGH01_09010800.1
HEP_00462100	0.08687	0.0526	0.02454	PBANKA_1453400.1	PocGH01_14064500.1
HEP_00275100	0.08686	0.02745	0.01285	PBANKA_0307200.1	PocGH01_04019800.1
HEP_00239900	0.08681	0.1102	0.05644	PBANKA_1459900.1	PocGH01_14071400.1
HEP_00495900	0.08676	0.0723	0.03574	PBANKA_0828500.1	PocGH01_07035100.1
HEP_00296300	0.08669	0.06988	0.02649	PBANKA_1205300.1	PocGH01_08015000.1
HEP_00201400	0.08667	0.07342	0.04474	PBANKA_1406100.1	PocGH01_14015700.1
HEP_00074100	0.08638	0.04729	0.03693	PBANKA_1428800.1	PocGH01_14039000.1
HEP_00383300	0.08637	0.06204	0.04169	PBANKA_0608200.1	PocGH01_13019700.1
HEP_00491800	0.08637	0.0441	0.01914	PBANKA_1331200.1	PocGH01_12046900.1
HEP_00385000	0.08629	0.02171	0.06835	PBANKA_0405400.1	PocGH01_08041200.1
HEP_00094000	0.08625	0.03982	0.03063	PBANKA_1403200.1	PocGH01_14012700.1
HEP_00142300	0.08619	0.10322	0.03809	PBANKA_0901200.1	PocGH01_09053900.1
HEP_00129500	0.08615	0.07973	0.08304	PBANKA_0929000.1	PocGH01_09025300.1
HEP_00396000	0.08614	0.07697	0.08097	PBANKA_1111400.1	PocGH01_10029800.1
HEP_00056400	0.08591	0.05734	0.03543	PBANKA_0931200.1	PocGH01_09023000.1
HEP_00227400	0.08577	0.07706	0.05497	PBANKA_0517500.1	PocGH01_06026700.1
HEP_00081500	0.08565	0.09285	0.08415	PBANKA_0817500.1	PocGH01_07023900.1
HEP_00018700	0.08562	0.04934	0.0362	PBANKA_0929500.1	PocGH01_09024800.1
HEP_00532800	0.08562	0.0306	0.00491	PBANKA_1238800.1	PocGH01_10017700.1
HEP_00098400	0.08558	0.13849	0.05496	PBANKA_0214100.1	PocGH01_02022900.1
HEP_00216200	0.08549	0.08771	0.04813	PBANKA_1304100.1	PocGH01_12074600.1
HEP_00028900	0.08533	0.04646	0.0203	PBANKA_0819300.1	PocGH01_07025700.1
HEP_00440600	0.08513	0.15406	0.10192	PBANKA_0618900.1	PocGH01_03025200.1
HEP_00058000	0.08507	0.06483	0.04287	PBANKA_1329700.1	PocGH01_12048500.1
HEP_00244700	0.08505	0.07807	0.03885	PBANKA_1351800.1	PocGH01_12024900.1
HEP_00013000	0.085	0.06932	0.05369	PBANKA_0407700.1	PocGH01_08038800.1
HEP_00393200	0.08489	0.06392	0.0584	PBANKA_0924600.1	PocGH01_09029900.1
HEP_00196100	0.08488	0.06515	0.03667	PBANKA_0933000.1	PocGH01_09020900.1
HEP_00089400	0.08485	0.0647	0.02937	PBANKA_1140000.1	PocGH01_11016600.1
HEP_00287400	0.08481	0.05392	0.03204	PBANKA_1355100.1	PocGH01_12021100.1
HEP_00323300	0.08481	0.09967	0.0837	PBANKA_1229800.1	PocGH01_11041800.1
HEP_00412900	0.0848	0.06271	0.08628	PBANKA_1228000.1	PocGH01_01025600.1
HEP_00178600	0.08478	0.03591	0.01631	PBANKA_0943600.1	PocGH01_00102600.1
HEP_00133800	0.08469	0.04731	0.04568	PBANKA_1430800.1	PocGH01_14041100.1
HEP_00502100	0.08457	0.08685	0.05234	PBANKA_0926400.1	PocGH01_09028100.1
HEP_00307500	0.0845	0.0595	0.07026	PBANKA_0703200.1	PocGH01_05013400.1
HEP_00115100	0.08449	0.06571	0.05345	PBANKA_1018300.1	PocGH01_13033800.1
HEP_00304000	0.08442	0.05471	0.04604	PBANKA_1130300.1	PocGH01_11025800.1
HEP_00114800	0.08433	0.03326	0.04167	PBANKA_1018600.1	PocGH01_13034100.1
HEP_00417200	0.08433	0.05828	0.05978	PBANKA_0203000.1	PocGH01_02011600.1
HEP_00437100	0.08427	0.07583	0.0713	PBANKA_0716700.1	PocGH01_05026800.1
HEP_00203600	0.08424	0.11079	0.04455	PBANKA_1349400.1	PocGH01_12027600.1
HEP_00211000	0.08421	0.06099	0.05554	PBANKA_1211000.1	PocGH01_08021000.1
HEP_00152400	0.0842	0.10203	0.10217	PBANKA_0935800.1	PocGH01_09018100.1
HEP_00476200	0.08418	0.18884	0.17391	PBANKA_1106600.1	PocGH01_10034500.1
HEP_00343100	0.08409	0.06613	0.09179	PBANKA_1228700.1	PocGH01_01026300.1
HEP_00238000	0.08384	0.07682	0.05821	PBANKA_0312500.1	PocGH01_04014400.1
HEP_00364900	0.08383	0.07614	0.04374	PBANKA_0705400.1	PocGH01_05015700.1
HEP_00288300	0.08381	0.05587	0.02969	PBANKA_1315500.1	PocGH01_12063100.1
HEP_00464400	0.08378	0.11261	0.02438	PBANKA_1437400.1	PocGH01_14048200.1
HEP_00072400	0.08359	0.06803	0.03995	PBANKA_0315400.1	PocGH01_04011500.1
HEP_00209300	0.08358	0.06607	0.06334	PBANKA_0938700.1	PocGH01_09014900.1
HEP_00007900	0.08352	0.06396	0.04085	PBANKA_1450200.1	PocGH01_14061200.1
HEP_00091100	0.08344	0.11252	0.13903	PBANKA_0824400.1	PocGH01_07030900.1
HEP_00439600	0.08332	0.07527	0.04008	PBANKA_1454300.1	PocGH01_14065500.1
HEP_00414300	0.08325	0.07483	0.04951	PBANKA_0930200.1	PocGH01_09024000.1
HEP_00292400	0.08323	0.10844	0.06296	PBANKA_1341600.1	PocGH01_12036000.1
HEP_00050500	0.08312	0.0326	0.01766	PBANKA_1126100.1	PocGH01_11029900.1
HEP_00043500	0.08297	0.12456	0.05334	PBANKA_1001100.1	PocGH01_03010800.1
HEP_00217900	0.08284	0.06309	0.07509	PBANKA_1121700.1	PocGH01_11034500.1
HEP_00391800	0.08272	0.03666	0.02578	PBANKA_0810500.1	PocGH01_07016800.1
HEP_00511400	0.08265	0.1423	0.06806	PBANKA_0614600.1	PocGH01_03020800.1
HEP_00405550	0.08264	0.09053	0.09247	PBANKA_0941400.1	PocGH01_09012200.1
HEP_00472000	0.08262	0.07079	0.0364	PBANKA_0509300.1	PocGH01_06018200.1
HEP_00392100	0.08248	0.14803	0.10139	PBANKA_1010800.1	PocGH01_13026300.1
HEP_00155400	0.08239	0.03368	0.05684	PBANKA_1302800.1	PocGH01_12075900.1
HEP_00034300	0.08238	0.043	0.03842	PBANKA_1301300.1	PocGH01_12077600.1
HEP_00093300	0.08236	0.10963	0.09166	PBANKA_1323300.1	PocGH01_12055100.1
HEP_00260600	0.08233	0.08294	0.0685	PBANKA_0715400.1	PocGH01_05025500.1
HEP_00385400	0.08227	0.06392	0.06243	PBANKA_1033600.1	PocGH01_13051000.1
HEP_00215200	0.08224	0.10832	0.18196	PBANKA_1231200.1	PocGH01_10025200.1
HEP_00351500	0.08214	0.06285	0.07934	PBANKA_0513800.1	PocGH01_06022800.1
HEP_00252900	0.0821	0.01807	0.02115	PBANKA_0522800.1	PocGH01_05032700.1
HEP_00177400	0.08208	4.00E-05	0.00388	PBANKA_1201900.1	PocGH01_08011500.1
HEP_00376500	0.08197	0.08194	0.08746	PBANKA_1425350.1	PocGH01_14035400.1
HEP_00423800	0.08183	0.06602	0.07928	PBANKA_0911600.1	PocGH01_09043500.1
HEP_00135300	0.08177	0.15469	0.09196	PBANKA_0507600.1	PocGH01_06016500.1
HEP_00319000	0.08162	0.03329	0.02409	PBANKA_1026800.1	PocGH01_13043900.1
HEP_00421300	0.08155	0.06889	0.08656	PBANKA_1448400.1	PocGH01_14059400.1
HEP_00458100	0.08154	0.06364	0.02033	PBANKA_1111600.1	PocGH01_10029600.1
HEP_00092100	0.08149	0.10565	0.07173	PBANKA_1464200.1	PocGH01_14075800.1
HEP_00063800	0.08147	0.07608	0.05388	PBANKA_0822200.1	PocGH01_07028700.1
HEP_00101600	0.08135	0.07173	0.0298	PBANKA_1005100.1	PocGH01_03014900.1
HEP_00281100	0.08131	0.05011	0.02375	PBANKA_0705000.1	PocGH01_05015300.1
HEP_00417700	0.08128	0.05873	0.05096	PBANKA_0207000.1	PocGH01_02015700.1
HEP_00429400	0.08123	0.004	0.03361	PBANKA_1424900.1	PocGH01_14034900.1
HEP_00223200	0.0809	0.12416	0.0684	PBANKA_1432700.1	PocGH01_14043200.1
HEP_00430200	0.08086	0.06935	0.04123	PBANKA_0301200.1	PocGH01_04026500.1
HEP_00528500	0.08082	0.12217	0.04524	PBANKA_1032400.1	PocGH01_13049700.1
HEP_00103600	0.0807	0.05954	0.03828	PBANKA_1401500.1	PocGH01_14011000.1
HEP_00103200	0.08063	0.05812	0.03569	PBANKA_1401100.1	PocGH01_14010600.1
HEP_00053600	0.08058	0.09231	0.04386	PBANKA_1409500.1	PocGH01_14019100.1
HEP_00039900	0.08055	0.04304	0.02517	PBANKA_1446900.1	PocGH01_14057900.1
HEP_00080500	0.08052	0.04661	0.04596	PBANKA_1437300.1	PocGH01_14048000.1
HEP_00183100	0.0805	0.04817	0.05561	PBANKA_1362900.1	PocGH01_12013100.1
HEP_00488900	0.08028	0.08658	0.04989	PBANKA_0819700.1	PocGH01_07026200.1
HEP_00029500	0.0802	0.0709	0.02687	PBANKA_0820000.1	PocGH01_07026500.1
HEP_00212500	0.08019	0.09518	0.08335	PBANKA_0926900.1	PocGH01_09027600.1
HEP_00051900	0.08018	0.11408	0.046	PBANKA_0714100.1	PocGH01_05024200.1
HEP_00205600	0.08016	0.07294	0.04187	PBANKA_0804600.1	PocGH01_01015200.1
HEP_00314700	0.08011	0.07825	0.03588	PBANKA_0808200.1	PocGH01_08031500.1
HEP_00527000	0.08004	0.051	0.02683	PBANKA_1206100.1	PocGH01_08015800.1
HEP_00359500	0.08002	0.07751	0.07211	PBANKA_0619300.1	PocGH01_03025600.1
HEP_00340000	0.07999	0.04946	0.02773	PBANKA_1207000.1	PocGH01_00219600.1
HEP_00279300	0.07989	0.01841	0.00505	PBANKA_1204400.1	PocGH01_08014100.1
HEP_00170300	0.07988	0.063	0.02538	PBANKA_0910100.1	PocGH01_09045100.1
HEP_00229800	0.07988	0.06049	0.04843	PBANKA_1324600.1	PocGH01_12053900.1
HEP_00316300	0.07985	0.03964	0.05791	PBANKA_0406800.1	PocGH01_08039700.1
HEP_00191000	0.07981	0.09051	0.03223	PBANKA_1137500.1	PocGH01_11019200.1
HEP_00132400	0.07974	0.06377	0.01801	PBANKA_1354400.1	PocGH01_12021900.1
HEP_00146700	0.07974	0.05794	0.02914	PBANKA_1303500.1	PocGH01_12075200.1
HEP_00331400	0.07949	0.13199	0.08311	PBANKA_1352100.1	PocGH01_12024600.1
HEP_00177800	0.07947	0.05766	0.04003	PBANKA_1434700.1	PocGH01_14045300.1
HEP_00116900	0.07943	0.07183	0.04823	PBANKA_0101000.1	PocGH01_11054400.1
HEP_00332200	0.07938	0.13325	0.0412	PBANKA_0812100.1	PocGH01_07018500.1
HEP_00297200	0.07936	0.115	0.13212	PBANKA_1105800.1	PocGH01_10035300.1
HEP_00386800	0.07934	0.05032	0.03901	PBANKA_0401600.1	PocGH01_08044900.1
HEP_00003000	0.07923	0.09048	0.08151	PBANKA_1245000.1	PocGH01_10011100.1
HEP_00418000	0.07922	0.07951	0.07776	PBANKA_0501500.1	PocGH01_06010300.1
HEP_00038700	0.0791	0.05637	0.0314	PBANKA_1242700.1	PocGH01_10013500.1
HEP_00145000	0.07909	0.14172	0.04569	PBANKA_1312600.1	PocGH01_12066000.1
HEP_00162500	0.07896	0.03879	0.01865	PBANKA_0820200.1	PocGH01_07026700.1
HEP_00455700	0.07889	0.04674	0.05263	PBANKA_1032700.1	PocGH01_13050000.1
HEP_00117200	0.0788	0.13981	0.04266	PBANKA_0716300.1	PocGH01_05026400.1
HEP_00132300	0.07876	0.03278	0.05189	PBANKA_1354500.1	PocGH01_12021800.1
HEP_00474900	0.07876	0.03228	0.08187	PBANKA_0716500.1	PocGH01_05026600.1
HEP_00122300	0.07867	0.08431	0.06797	PBANKA_1115700.1	PocGH01_11040700.1
HEP_00045400	0.07861	0.07449	0.10037	PBANKA_0417000.1	PocGH01_07011800.1
HEP_00007800	0.0785	0.08963	0.09318	PBANKA_1450100.1	PocGH01_14061100.1
HEP_00149000	0.07839	0.08441	0.06064	PBANKA_1329100.1	PocGH01_12049100.1
HEP_00318900	0.07833	0.05295	0.06331	PBANKA_1026900.1	PocGH01_13044000.1
HEP_00177100	0.07822	0.08775	0.10369	PBANKA_1201600.1	PocGH01_08011200.1
HEP_00216800	0.07821	0.11923	0.0834	PBANKA_1358400.1	PocGH01_12017600.1
HEP_00038300	0.07816	0.06894	0.06795	PBANKA_1242100.1	PocGH01_10014300.1
HEP_00266500	0.07814	0.06272	0.05054	PBANKA_1210500.1	PocGH01_08020500.1
HEP_00436100	0.07812	0.03414	0.0063	PBANKA_0827000.1	PocGH01_07033600.1
HEP_00301400	0.07809	0.10237	0.0736	PBANKA_1139300.1	PocGH01_11017300.1
HEP_API02200	0.07799	0.08688	0.08164	PBANKA_API00430.1	PocGH01_API001200.1
HEP_00311300	0.07789	0.06034	0.04302	PBANKA_0903800.1	PocGH01_09051300.1
HEP_00050900	0.07788	0.09189	0.0423	PBANKA_1225600.1	PocGH01_01023200.1
HEP_00394600	0.07779	0.07037	0.07729	PBANKA_0407000.1	PocGH01_08039500.1
HEP_00515250	0.07775	0.05747	0.05691	PBANKA_1029300.1	PocGH01_13046400.1
HEP_00012600	0.07772	0.07013	0.03544	PBANKA_0701600.1	PocGH01_05011800.1
HEP_00379600	0.07759	0.04489	0.0418	PBANKA_1207300.1	PocGH01_08017200.1
HEP_00196900	0.07758	0.05584	0.03989	PBANKA_1202400.1	PocGH01_08012000.1
HEP_00089800	0.07751	0.09883	0.06106	PBANKA_1408300.1	PocGH01_14017900.1
HEP_00463900	0.07751	0.08874	0.06041	PBANKA_0903900.1	PocGH01_09051200.1
HEP_00353600	0.07733	0.09144	0.02826	PBANKA_1438600.1	PocGH01_14049400.1
HEP_00377400	0.07733	0.06729	0.07216	PBANKA_0516600.1	PocGH01_06025900.1
HEP_00485400	0.07731	0.07507	0.04553	PBANKA_1326600.1	PocGH01_12051800.1
HEP_00115500	0.07726	0.01886	0.0387	PBANKA_0304200.1	PocGH01_04023300.1
HEP_00245900	0.07723	0.0057	0.01249	PBANKA_1030300.1	PocGH01_13047500.1
HEP_00043300	0.07715	0.06126	0.06381	PBANKA_1001400.1	PocGH01_03011100.1
HEP_00129900	0.07713	0.05118	0.05594	PBANKA_0928600.1	PocGH01_09025700.1
HEP_00030900	0.07703	0.07285	0.07075	PBANKA_0511300.1	PocGH01_06020200.1
HEP_00241600	0.07696	0.0552	0.01832	PBANKA_0510000.1	PocGH01_06018900.1
HEP_00134300	0.07693	0.04887	0.01352	PBANKA_1431200.1	PocGH01_14041600.1
HEP_00082700	0.07658	0.07878	0.03209	PBANKA_1021400.1	PocGH01_13037900.1
HEP_00163100	0.07658	0.07661	0.04833	PBANKA_0415500.1	PocGH01_07013300.1
HEP_00417000	0.07655	0.44139	0.23458	PBANKA_1403000.1	PocGH01_14012500.1
HEP_00479700	0.07654	0.10972	0.07681	PBANKA_1359500.1	PocGH01_12016500.1
HEP_00448500	0.07642	0.05337	0.03397	PBANKA_0926600.1	PocGH01_09027900.1
HEP_00070600	0.07638	0.05116	0.03796	PBANKA_0211300.1	PocGH01_02020100.1
HEP_00182800	0.07637	0.04574	0.07042	PBANKA_1362600.1	PocGH01_12013400.1
HEP_00052800	0.07627	0.08101	0.03954	PBANKA_0714400.1	PocGH01_05024500.1
HEP_00381900	0.07624	0.08825	0.03888	PBANKA_1022300.1	PocGH01_13038900.1
HEP_00248200	0.07617	0.13146	0.05511	PBANKA_1020900.1	PocGH01_13037400.1
HEP_00427500	0.07597	0.07266	0.08219	PBANKA_1034700.1	PocGH01_13052100.1
HEP_00029600	0.07577	0.06101	0.05488	PBANKA_1202200.1	PocGH01_08011800.1
HEP_00409500	0.07574	0.04703	0.0723	PBANKA_0305300.1	PocGH01_04021800.1
HEP_00256400	0.07559	0.05374	0.05189	PBANKA_1028900.1	PocGH01_13046000.1
HEP_00039400	0.07552	0.14968	0.04526	PBANKA_1446400.1	PocGH01_14057400.1
HEP_00094700	0.0755	0.05615	0.05716	PBANKA_0618100.1	PocGH01_03024400.1
HEP_00375200	0.07544	0.08605	0.06946	PBANKA_0911200.1	PocGH01_09044000.1
HEP_00020400	0.07535	0.09161	0.06624	PBANKA_0518600.1	PocGH01_06027800.1
HEP_00374900	0.07533	0.11994	0.03741	PBANKA_1433900.1	PocGH01_14044500.1
HEP_00483900	0.07525	0.034	0.037	PBANKA_0834400.1	PocGH01_07041300.1
HEP_00030500	0.07504	0.03014	0.07306	PBANKA_1205800.1	PocGH01_08015500.1
HEP_00429300	0.07477	0.06295	0.08387	PBANKA_1338800.1	PocGH01_12039000.1
HEP_00420300	0.07472	0.0876	0.06125	PBANKA_1218900.1	PocGH01_08028900.1
HEP_00198000	0.07467	0.03995	0.04956	PBANKA_0941100.1	PocGH01_09012500.1
HEP_00111200	0.0745	0.05121	0.0241	PBANKA_1334400.1	PocGH01_12043600.1
HEP_00496600	0.07429	0.05081	0.01398	PBANKA_1457800.1	PocGH01_14069200.1
HEP_00083200	0.07411	0.03956	0.03177	PBANKA_1021900.1	PocGH01_13038400.1
HEP_00322500	0.07387	0.17591	0.02696	PBANKA_1031400.1	PocGH01_13048700.1
HEP_00037000	0.0736	0.077	0.07553	PBANKA_0706500.1	PocGH01_00239000.1
HEP_00373600	0.07356	0.10039	0.03401	PBANKA_0934500.1	PocGH01_09019400.1
HEP_00106100	0.07345	0.04084	0.0536	PBANKA_1442700.1	PocGH01_14053700.1
HEP_00521500	0.07333	0.0709	0.06062	PBANKA_0511700.1	PocGH01_06020600.1
HEP_00457700	0.07332	0.05276	0.04356	PBANKA_1429600.1	PocGH01_14039900.1
HEP_00280400	0.07329	0.16374	0.09178	PBANKA_1460200.1	PocGH01_14071800.1
HEP_00275800	0.07307	0.07829	0.07408	PBANKA_0404900.1	PocGH01_08041700.1
HEP_00234700	0.07306	0.07737	0.06741	PBANKA_1350700.1	PocGH01_12026100.1
HEP_00112900	0.07302	0.03258	0.01967	PBANKA_1318900.1	PocGH01_12059600.1
HEP_00115400	0.07293	0.04677	0.03074	PBANKA_0303900.1	PocGH01_04023600.1
HEP_00181100	0.0729	0.04962	0.06762	PBANKA_0612000.1	PocGH01_13023500.1
HEP_00260700	0.07279	0.05078	0.0364	PBANKA_0715500.1	PocGH01_05025600.1
HEP_00147000	0.07275	0.08085	0.03761	PBANKA_1303800.1	PocGH01_12074900.1
HEP_00501400	0.07261	0.11817	0.05059	PBANKA_1348900.1	PocGH01_12028900.1
HEP_00210200	0.0723	0.12574	0.08642	PBANKA_0830300.1	PocGH01_07037000.1
HEP_00174400	0.0722	0.08389	0.05778	PBANKA_1114200.1	PocGH01_10026900.1
HEP_00217000	0.07219	0.03826	0.03805	PBANKA_1358600.1	PocGH01_12017400.1
HEP_00250100	0.07216	0.04601	0.04073	PBANKA_0710100.1	PocGH01_05020100.1
HEP_00031700	0.07215	0.07387	0.06603	PBANKA_0308600.1	PocGH01_04018300.1
HEP_00129100	0.07214	0.05676	0.04586	PBANKA_0605300.1	PocGH01_13016600.1
HEP_00156000	0.07199	0.02646	0.01575	PBANKA_1025200.1	PocGH01_13042300.1
HEP_00242000	0.07162	0.05341	0.09043	PBANKA_0936100.1	PocGH01_09017800.1
HEP_00328800	0.07161	0.06918	0.0212	PBANKA_1345000.1	PocGH01_00108900.1
HEP_00524400	0.07154	0.04051	0.02587	PBANKA_0109500.1	PocGH01_11045700.1
HEP_00115000	0.0715	0.09297	0.0621	PBANKA_1018400.1	PocGH01_13033900.1
HEP_00082400	0.07146	0.07409	0.02854	PBANKA_1017300.1	PocGH01_13032800.1
HEP_00156300	0.07125	0.05199	0.03721	PBANKA_1119300.1	PocGH01_11037200.1
HEP_00236700	0.0712	0.05748	0.037	PBANKA_1402400.1	PocGH01_14011900.1
HEP_00198900	0.07118	0.12227	0.06997	PBANKA_0415700.1	PocGH01_07013100.1
HEP_00086400	0.07103	0.06058	0.05116	PBANKA_1421900.1	PocGH01_14031900.1
